Title,Date,Sentiment,Confidence
Global credit crunch reaches new dimension,"Sept. 14, 2007",neutral,0.6954067349433899
British Lender Gets Bailout; Is Buyout Next?,"Sept. 14, 2007",neutral,0.8072687983512878
Is the Jewel in Cerberus’s GMAC Deal Really a Dud?,"Sept. 14, 2007",neutral,0.8792708516120911
Profit Warning by Merrill,"Sept. 15, 2007",negative,0.5569197535514832
Credit Crisis Hits Lender in Britain,"Sept. 15, 2007",negative,0.504696786403656
Paulson Urges Caution on Regulation,"Sept. 17, 2007",neutral,0.5834587216377258
"Financial market turmoil to continue, Paulson warns","Sept. 17, 2007",neutral,0.4550096392631531
A rush to cash out of Northern Rock,"Sept. 17, 2007",neutral,0.7375153303146362
Asia set to weather storm as U.S. economy slows,"Sept. 17, 2007",positive,0.35563498735427856
Subprime crisis forces hand of Bank of England chief,"Sept. 17, 2007",neutral,0.6926370859146118
Wall Street awaits 3rd-quarter investment bank earnings,"Sept. 17, 2007",positive,0.7522173523902893
Paulson Cautions Against Rush to Regulation in Credit Crisis,"Sept. 18, 2007",neutral,0.5126250982284546
Markets Soar After Fed Cuts Key Rate by a Half Point,"Sept. 18, 2007",negative,0.43573734164237976
Official Assurances Fail to Stem Rush of Withdrawals at British Bank,"Sept. 18, 2007",negative,0.5781764984130859
Managing Globalization,"Sept. 18, 2007",neutral,0.7941232919692993
Subprime crisis deepens for 2 U.S. lenders,"Sept. 18, 2007",neutral,0.5340724587440491
Fed cuts key rate by a half point to buffer economy,"Sept. 18, 2007",negative,0.4514312446117401
Moral hazard or responsible behavior?,"Sept. 18, 2007",neutral,0.8554571866989136
Lehman's third-quarter profit better than expected,"Sept. 18, 2007",positive,0.7885655164718628
Lehman loss is less than expected,"Sept. 18, 2007",negative,0.6113158464431763
Lehman Brothers Holdings Inc. reported third-quarter profit fell 3 percent,"Sept. 18, 2007",negative,0.8584029674530029
U.S. Federal Reserve cuts key interest rate by a half point,"Sept. 18, 2007",negative,0.43328341841697693
Merrill to Cut First Franklin Jobs,"Sept. 18, 2007",negative,0.5636259317398071
Assurances Fail to Halt Run on Northern Rock,"Sept. 18, 2007",negative,0.4217911660671234
Paulson Cautions Against Rush to Credit Regulations,"Sept. 18, 2007",neutral,0.4978933036327362
"Fed Cuts Rate Half Point, and Markets Soar","Sept. 19, 2007",negative,0.5305107235908508
"With Economy Volatile, Financial Firms Start to Stress Stability","Sept. 19, 2007",negative,0.3842751979827881
"Producer Prices Fell 1.4% in August, Led by Gasoline","Sept. 19, 2007",negative,0.8010965585708618
Global Markets Rise Sharply After Rate Cut,"Sept. 19, 2007",positive,0.7137628793716431
"Bank of England, in about-face, injects cash into money markets","Sept. 19, 2007",neutral,0.7588813304901123
"Despite Fed's rate cut, Wall Street's mood swings are expected to linger","Sept. 19, 2007",negative,0.49087902903556824
Fannie Mae to Be Allowed to Expand Its Portfolio,"Sept. 20, 2007",neutral,0.7263744473457336
Bank of England Comes to Aid of Money Markets,"Sept. 20, 2007",neutral,0.5323318839073181
Consumer Prices Dip Slightly in August,"Sept. 20, 2007",negative,0.7166027426719666
Bank of England offers defense of about-face in credit crisis,"Sept. 20, 2007",neutral,0.6435732841491699
Fed Chairman Bernanke offers Congress assurances on mortgage crisis,"Sept. 20, 2007",neutral,0.6910935044288635
"Dollar hits bottom, and then falls again","Sept. 21, 2007",negative,0.4986644983291626
"Wall Street Feels Credit Pain, but Unequally","Sept. 21, 2007",neutral,0.3687284290790558
"Gold, Again, Becomes a Shield Against the Unknown","Sept. 23, 2007",neutral,0.7647910714149475
"No Bank Bailouts, Briton Says","Sept. 24, 2007",neutral,0.6389020681381226
"Credit crisis likely to be 'protracted,' IMF says","Sept. 24, 2007",neutral,0.6064236164093018
Gordon Brown seeks to distance himself from Northern Rock bank problems,"Sept. 24, 2007",neutral,0.6439442038536072
Home Sales Slip; Builder Reports Loss,"Sept. 25, 2007",negative,0.8153787851333618
Sales of Existing Homes Declined 4.3% in August,"Sept. 26, 2007",negative,0.7205381989479065
Reports in U.S. and Europe dent confidence in economy,"Sept. 26, 2007",positive,0.6376634240150452
Buffett Said to Consider Bear Stake,"Sept. 27, 2007",neutral,0.7891794443130493
S.E.C. Inquiry Looks for Conflicts in Credit Rating,"Sept. 27, 2007",neutral,0.6524407267570496
New Home Sales and Prices Off Sharply in August,"Sept. 27, 2007",negative,0.7795342803001404
Securities and Exchange Commission inquiry looks for conflicts in credit ratings,"Sept. 27, 2007",neutral,0.8192427158355713
U.S. economy rebounded in spring but credit crunch darkens outlook,"Sept. 27, 2007",positive,0.5019684433937073
Home Sales and Prices Fall Sharply,"Sept. 28, 2007",negative,0.7822073698043823
IKB expects €700 million loss from credit crunch,"Sept. 28, 2007",negative,0.5258126854896545
"Online Bank Fails, and Regulators Shut It","Sept. 29, 2007",neutral,0.7304784059524536
Consumer Spending Surpasses Forecasts,"Sept. 29, 2007",positive,0.8254272937774658
Wall St. May Want to Get Out of Pictures,"Sept. 30, 2007",neutral,0.8128318190574646
Six Fingers of Blame in the Mortgage Mess,"Sept. 30, 2007",neutral,0.8738413453102112
"Economic view: In the wake of the U.S. subprime turmoil, finger-pointing","Sept. 30, 2007",neutral,0.7001537084579468
Wall Street Rallies to Record Close,"Oct. 1, 2007",positive,0.49889838695526123
Citigroup Warns of 60% Earnings Drop in Third Quarter,"Oct. 1, 2007",negative,0.751577615737915
"In wake of subprime crisis, UBS posts big third-quarter loss","Oct. 1, 2007",negative,0.7075439095497131
UBS writes down $3.4 billion in losses,"Oct. 1, 2007",negative,0.4929843544960022
UBS AG writes down $3.4 billion in losses,"Oct. 1, 2007",negative,0.5403441190719604
Subprime loan crisis causes big problems for Citigroup and UBS,"Oct. 1, 2007",negative,0.5526947975158691
Citigroup and UBS project poor earnings,"Oct. 1, 2007",negative,0.7231644988059998
Banks are still unsure about extent of damage from credit crunch,"Oct. 1, 2007",negative,0.5246452689170837
Starwood’s Founder Makes a New Splash,"Oct. 1, 2007",neutral,0.6533748507499695
Stocks Soar on Hopes Credit Crisis Is Over,"Oct. 2, 2007",positive,0.5474534630775452
"Some Banks in Europe Suffer, Too","Oct. 2, 2007",neutral,0.4437253475189209
Westpac buys Australian mortgage lender's operations,"Oct. 2, 2007",neutral,0.8643578886985779
Greenspan defends U.S. subprime mortgage sector,"Oct. 2, 2007",neutral,0.48752325773239136
Deutsche Bank Writes Down $3.1 Billion,"Oct. 3, 2007",neutral,0.5895124077796936
Service Economy Growth Below Forecast,"Oct. 3, 2007",positive,0.5315816402435303
A Hedge Fund That Saw What Was Coming,"Oct. 3, 2007",neutral,0.8775429129600525
Morgan Stanley Will Eliminate 600 Jobs,"Oct. 3, 2007",neutral,0.4982644021511078
Deutsche Bank's hit from subprime crisis not as dire as expected,"Oct. 3, 2007",negative,0.4447822868824005
Westpac Corrals Rams Home,"Oct. 3, 2007",neutral,0.8228282332420349
Lawmakers Mull Government Bailout Fund,"Oct. 3, 2007",neutral,0.7460881471633911
Credit Suisse to Cut 170 More Jobs,"Oct. 3, 2007",negative,0.5875967144966125
Democrats Split on Ways to Ease Mortgage Crunch,"Oct. 4, 2007",neutral,0.49751242995262146
Less Harm Than Feared at Largest German Bank,"Oct. 4, 2007",neutral,0.40001678466796875
ECB and Bank of England hold steady on rates,"Oct. 4, 2007",positive,0.563709020614624
The Man Who Started Mortgage-Backed Mania,"Oct. 4, 2007",neutral,0.9067961573600769
Sickly Credit Markets Heal a Little as Leveraged Loans Rebound,"Oct. 6, 2007",negative,0.4949522316455841
"If Everyone Knows It, Someone Is Wrong","Oct. 7, 2007",neutral,0.8955554366111755
Man in Citi’s Hot Seat,"Oct. 7, 2007",neutral,0.8074357509613037
"As Real Estate Sags, REITs Cool Down","Oct. 7, 2007",negative,0.5213608741760254
Credit crisis puts Citigroup's chief in the hot seat,"Oct. 7, 2007",neutral,0.5494952201843262
Real estate in China drives an IPO boom,"Oct. 8, 2007",neutral,0.6980403661727905
No common ground in EU on currency,"Oct. 8, 2007",neutral,0.8912565112113953
U.K. expected to cut growth estimate,"Oct. 8, 2007",negative,0.540852427482605
European finance ministers put monetary pressure on China,"Oct. 9, 2007",neutral,0.5363273024559021
Takeover bids continue despite recent market turmoil,"Oct. 9, 2007",neutral,0.4852294623851776
Developer Is China’s Latest Hot Stock Offering,"Oct. 9, 2007",neutral,0.8237283229827881
New Moves in Washington to Ease Mortgage Crisis,"Oct. 10, 2007",neutral,0.6023582220077515
G-7 seen pressing banks on openness,"Oct. 10, 2007",positive,0.5163713097572327
Stock Sales by Chief of Lender Questioned,"Oct. 11, 2007",neutral,0.4589034914970398
Democrats and White House Split Over Mortgage Relief Plans,"Oct. 11, 2007",neutral,0.49570152163505554
Global uncertainties keep rates in Japan steady,"Oct. 11, 2007",negative,0.3757410943508148
U.S. asked to investigate stock sales by mortgage lender's chief,"Oct. 11, 2007",neutral,0.7408259510993958
Stock sales by chief of Countrywide lender questioned in U.S.,"Oct. 11, 2007",negative,0.628918468952179
S.E.C. Asked to Investigate Countrywide Chief’s Trading,"Oct. 11, 2007",neutral,0.8340417742729187
Blackstone and Fortress Make a Comeback,"Oct. 11, 2007",positive,0.7108254432678223
Home Builder Says It Broke U.S. Rules and Will Restate Earnings,"Oct. 12, 2007",neutral,0.41323819756507874
Banks May Pool Billions to Avert Securities Sell-Off,"Oct. 14, 2007",neutral,0.7613329291343689
Sniffles That Precede a Recession,"Oct. 14, 2007",neutral,0.7432127594947815
Sound Investing and Peaceful Sleep,"Oct. 14, 2007",positive,0.5098865628242493
Banks may pool billions to avoid securities sell-off,"Oct. 14, 2007",neutral,0.7199159860610962
Banks Create a Fund to Protect Credit Market,"Oct. 15, 2007",neutral,0.9023388028144836
Citigroup Profit Fell 57% in Third Quarter,"Oct. 15, 2007",negative,0.8541883826255798
Banks to Start Fund to Protect Credit Market,"Oct. 15, 2007",neutral,0.8522990942001343
Banks start fund to protect credit market,"Oct. 15, 2007",neutral,0.8345586657524109
Nomura Holdings a casualty of U.S. subprime crisis,"Oct. 15, 2007",neutral,0.8245888352394104
Treasury chief moves to stabilize markets; Bernanke troubled by housing trend,"Oct. 15, 2007",neutral,0.3811352849006653
End of easy credit points to fundamental shift for property market,"Oct. 15, 2007",neutral,0.5910047292709351
Big U.S. banks try to restore confidence in credit markets,"Oct. 15, 2007",positive,0.610933244228363
U.S. banks start fund to protect credit market,"Oct. 15, 2007",neutral,0.8271307349205017
"As Defaults Rise, Washington Worries","Oct. 16, 2007",neutral,0.5166682004928589
3 Major Banks Offer Plan to Calm Debts in Housing,"Oct. 16, 2007",neutral,0.697134256362915
Treasury Chief Aims to Steady Credit Markets,"Oct. 16, 2007",positive,0.6147902607917786
Credit squeeze hits European real estate market,"Oct. 16, 2007",negative,0.5125513076782227
U.S. Treasury chief aims to steady credit markets - but avoid bailout,"Oct. 16, 2007",positive,0.5102368593215942
Default rate on U.S. subprime mortgages  continues to rise,"Oct. 16, 2007",negative,0.6088200211524963
Japan’s Nomura Closes U.S. Mortgage Securities Business,"Oct. 16, 2007",neutral,0.5770727396011353
China’s Citic in Talks for Bear Stearns Stake,"Oct. 16, 2007",neutral,0.8420947790145874
Citigroup’s Risky Business Comes Back to Haunt It,"Oct. 16, 2007",neutral,0.594190239906311
Chinese Investment Bank Weighs Bear Stearns Stake,"Oct. 17, 2007",neutral,0.7775883078575134
Banks’ Plan to Help May Itself Need Help,"Oct. 19, 2007",neutral,0.6763041615486145
Uncertainties surround banks' plan to rescue credit markets,"Oct. 19, 2007",neutral,0.6463003754615784
Real Estate Fund Sues HSBC Over Bond Deal,"Oct. 19, 2007",neutral,0.7915906310081482
Buffett and Citic Deny Bear Stearns Talks,"Oct. 19, 2007",neutral,0.671294629573822
"One world, taking risks together","Oct. 20, 2007",neutral,0.8746524453163147
Role reversal at IMF as the rich come under fire,"Oct. 21, 2007",neutral,0.5462344288825989
Panic of 1907 pales in comparison to risks of global market,"Oct. 21, 2007",neutral,0.7744682431221008
Mortgage Security Bondholders Facing a Cutoff of Interest Payments,"Oct. 22, 2007",neutral,0.49591919779777527
Stocks Recover After Sell-Off Overseas,"Oct. 22, 2007",positive,0.6324455738067627
Looking Ahead,"Oct. 22, 2007",neutral,0.7705181241035461
Tables Turned: Poor Countries Wag Fingers at Rich Ones,"Oct. 22, 2007",neutral,0.6867681741714478
Asia Stocks Tumble on Renewed Mortgage Fears,"Oct. 22, 2007",negative,0.745458722114563
"Asian Stocks Fall, and European Markets Follow","Oct. 22, 2007",negative,0.7297723889350891
"Asian stocks tumble, and European markets follow","Oct. 22, 2007",negative,0.6917338967323303
European shares tumble after drop in Asia,"Oct. 22, 2007",negative,0.7324855327606201
Asia stocks tumble in early trading,"Oct. 22, 2007",negative,0.6676255464553833
Asia stocks tumble on renewed mortgage fears,"Oct. 22, 2007",negative,0.745458722114563
Bill Allowing Mortgage Lawsuits Expected to Stir Fierce Opposition,"Oct. 23, 2007",neutral,0.7393143177032471
Big Spanish banks are unfazed by market turbulence,"Oct. 23, 2007",negative,0.4449862837791443
Bill allowing mortgage lawsuits expected to stir fierce opposition,"Oct. 23, 2007",neutral,0.7393143177032471
Reports Suggest Broader Losses From Mortgages,"Oct. 25, 2007",negative,0.5004802346229553
U.S. mortgage toll could keep soaring,"Oct. 25, 2007",negative,0.4975767135620117
Bad housing news is good news for U.S. stocks,"Oct. 25, 2007",negative,0.5428355932235718
Floyd Norris: When risk becomes a shell game,"Oct. 25, 2007",neutral,0.8441604971885681
Who’s Going to Take the Financial Weight?,"Oct. 26, 2007",neutral,0.7798281311988831
Merrill’s Board Explores New Options for Chief Executive,"Oct. 26, 2007",neutral,0.840950071811676
Merrill’s Chief Is Said to Consider a Bid to Merge,"Oct. 26, 2007",neutral,0.7204112410545349
Supply Worries Push Oil Above $90; Stocks End Flat,"Oct. 26, 2007",negative,0.5843120217323303
Merrill's chief is said to float a bid to merge,"Oct. 26, 2007",neutral,0.7816025018692017
Merrill chief's merger proposal irked the board,"Oct. 26, 2007",neutral,0.4942419230937958
Merrill chief's job on the line after unauthorized merger talks,"Oct. 26, 2007",neutral,0.5825966596603394
Rethinking the 'credit culture',"Oct. 26, 2007",neutral,0.6341603398323059
Connecticut Investigates Major Debt-Rating Agencies,"Oct. 27, 2007",neutral,0.780036985874176
Countrywide Has Big Loss but Upbeat Forecast,"Oct. 27, 2007",negative,0.6822559237480164
The Survivor,"Oct. 28, 2007",neutral,0.8538030982017517
Financial News Web Site Remains Unruffled by Murdoch’s Foray on Its Turf,"Oct. 29, 2007",neutral,0.7446058988571167
"Lehman’s Fuld, a Survivor Once More","Oct. 29, 2007",neutral,0.7783051133155823
More Cuts at Bear Stearns as UBS Issues Warning,"Oct. 30, 2007",negative,0.5419150590896606
UBS reports losses after credit crisis,"Oct. 30, 2007",negative,0.5805226564407349
Bear Stearns Issues More Pink Slips,"Oct. 30, 2007",neutral,0.42336106300354004
Pension Fund Sues Countrywide Officers,"Oct. 31, 2007",neutral,0.7916381359100342
U.S. regains status as the world's most competitive economy,"Oct. 31, 2007",positive,0.8556395769119263
Bank of Japan holds rates steady and cuts economic growth forecast,"Oct. 31, 2007",positive,0.5789167284965515
Investors Divided on the Fed’s Rate Cut,"Nov. 1, 2007",neutral,0.5862807631492615
Credit Suisse is latest subprime casualty,"Nov. 1, 2007",neutral,0.8913356065750122
And the Latest Subprime Victim Is . . .,"Nov. 1, 2007",neutral,0.7978256940841675
"In Wild Swing, Stocks Give Up Rate-Cut Gains","Nov. 2, 2007",positive,0.6660776734352112
"In wild swing, U.S. stocks give up rate-cut gains","Nov. 2, 2007",positive,0.7412194609642029
WestLB to guarantee $25 billion in liquidity to five SIVs,"Nov. 3, 2007",neutral,0.7924883365631104
Islamic finance is seeing spectacular growth,"Nov. 5, 2007",positive,0.7001793384552002
"Bankers’ Lesson From Mortgage Mess: Sell, Don’t Hold","Nov. 5, 2007",neutral,0.7627420425415039
